Lng,Lat,tradeTime,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district
116.287408,39.906807,6/21/16,10,466,46139,101,2,2,1,1,1,2000,3,6,0.182,1,1,0,8
116.381497,39.97775,6/30/16,12,285,62228,45.8,1,1,1,1,3,1997,4,6,0.071,1,0,0,8
116.312131,39.970749,8/23/16,21,700,84593,82.75,3,1,1,1,4,1995,4,2,0.333,0,0,1,8
116.447278,39.852879,6/26/16,32,448,51876,86.36,2,2,1,1,1,2010,4,6,0.25,1,1,1,2
116.451197,39.946843,9/4/16,80,480,67322,71.3,3,1,1,1,1,1983,3,6,0.25,1,1,1,7
116.340818,39.986077,9/8/16,55,560,93086,60.16,2,1,1,1,4,2000,4,2,0.5,0,0,1,8
116.46603,40.011663,10/11/16,35,1660,82154,202.06,3,2,1,2,4,2010,4,6,0.667,1,0,1,7
116.385962,39.847958,6/27/16,20,332,40948,81.08,2,1,1,1,3,2006,4,6,0.333,1,1,1,2
116.478148,39.912719,8/22/16,1,750,48077,156,3,2,1,2,1,2000,4,6,0.333,1,1,1,7
116.43095,39.977612,2/22/17,137,409,73548,55.61,2,1,1,1,4,1991,4,6,0.5,0,1,1,7
116.423761,39.872299,7/9/16,25,243,41582,58.44,1,1,1,1,1,1990,3,6,0.25,1,1,1,2
116.31681,39.768231,7/30/16,12,256,54469,47,2,1,1,2,3,2013,1,6,0.167,1,0,0,4
116.448075,39.984467,8/26/16,29,1072,116522,92,3,1,1,1,3,2011,4,6,0.5,1,0,1,7
116.195177,39.932325,6/20/16,9,243.5,32463,75.01,1,1,1,1,1,2004,4,6,0.25,1,1,0,9
116.477581,39.953739,9/9/16,18,393,50385,78,2,1,1,1,4,1993,3,2,0.5,0,1,1,7
116.326792,39.757576,6/29/16,9,358,28818,124.23,3,2,1,2,4,2005,3,6,0.5,0,1,0,4
116.432684,40.077562,7/10/16,9,458,29741,154,3,1,1,2,3,2008,4,6,0.5,1,1,0,6
116.435611,39.948432,7/3/16,31,618,87043,71,2,1,1,1,3,2002,4,6,1.333,1,1,1,1
116.474014,39.913424,9/12/16,20,370,57258,64.62,2,1,1,1,3,1985,4,6,0.125,1,0,1,7
116.343992,40.078436,1/7/17,52,165.8,32440,51.11,1,0,1,1,1,2011,4,6,0.235,1,0,1,6
116.433885,39.992964,8/30/16,25,387,66725,58,2,1,1,1,4,Î´Öª,4,2,0.5,0,0,1,7
116.318694,40.087485,8/17/16,26,300,24982,120.09,3,1,1,2,4,2006,2,2,0.5,0,1,0,6
116.128533,39.723864,8/17/16,33,162,13500,120,2,1,1,1,4,2005,3,6,0.5,0,1,1,5
116.397839,39.868935,8/24/16,53,241,40945,58.86,2,1,1,1,4,1990,3,2,0.333,0,0,1,2
116.350909,39.745849,7/28/16,14,160,28090,56.96,3,1,1,1,4,Î´Öª,3,2,0.333,0,0,0,4
116.458952,39.939635,9/8/16,20,400,58098,68.85,2,1,1,1,4,1993,3,2,0.333,0,0,1,7
116.639934,40.143448,7/4/16,25,234,28589,81.85,2,2,1,1,4,2001,3,2,0.5,0,1,0,13
116.454135,39.850772,7/2/16,1,157,32970,47.62,1,1,1,1,1,2011,4,6,0.222,1,0,1,7
116.443702,39.900208,6/22/16,12,370,78841,46.93,1,1,1,1,3,2005,4,6,0.214,1,1,1,1
116.377179,39.88737,7/7/16,31,270,67500,40,1,1,1,1,4,1996,3,4,0.059,0,1,1,10
116.525916,39.922787,7/15/16,24,386,44236,87.26,2,1,1,1,1,2001,4,6,0.25,1,1,1,7
116.445996,40.069568,6/27/16,9,304,20654,147.19,3,1,1,2,4,2001,4,2,0.5,0,1,0,6
116.410104,40.013713,9/29/16,118,415,59422,69.84,1,1,1,1,1,1998,3,6,0.2,1,0,1,7
116.430848,39.869676,8/26/16,9,221,54167,40.8,1,1,1,1,1,1992,3,6,0.222,1,0,0,2
116.466716,40.002198,6/24/16,24,535,62979,84.95,2,2,1,1,1,2009,4,6,0.25,1,1,0,7
116.385429,39.986581,7/22/16,24,430,60225,71.4,1,1,1,1,1,2004,4,6,0.25,1,0,1,8
116.438762,39.854215,6/18/16,86,179,36643,48.85,1,0,1,1,3,2003,3,6,0.182,1,1,1,2
116.560531,39.925155,7/7/16,75,210,34393,61.06,2,1,1,1,4,1998,3,2,0.333,0,1,1,7
116.640545,39.911057,6/30/16,19,396,39345,100.65,2,1,1,1,3,2009,4,6,0.5,1,1,1,11
116.461647,39.99938,9/1/16,39,305,51907,58.76,2,1,1,1,4,1993,3,2,0.5,0,0,0,7
116.424135,40.123454,8/7/16,103,280,17074,164,4,1,1,2,4,1997,4,2,0.5,0,1,0,6
116.288983,39.964722,8/26/16,95,580,75472,76.85,2,1,1,1,1,2007,3,6,0.167,1,0,0,8
116.445445,39.93257,6/19/16,15,775,67745,114.4,3,2,1,2,1,1993,4,6,0.25,1,1,1,7
116.434391,39.919211,9/21/16,91,343,83051,41.3,1,1,1,1,4,1988,3,2,0.333,0,0,1,1
116.417991,39.956806,8/17/16,92,570,75497,75.5,2,2,1,1,4,1998,3,2,0.5,0,0,1,1
116.354191,40.035178,7/31/16,16,735,52878,139,3,2,1,2,3,2009,3,6,1,1,1,0,8
116.284755,39.93453,10/18/16,37,196,39509,49.61,1,0,1,1,1,2009,4,6,0.111,1,0,1,8
116.175983,39.767012,6/24/16,56,197,21183,93,2,1,1,1,4,2006,3,6,0.333,1,1,0,5
116.655566,39.883931,7/12/16,14,372,33391,111.41,3,2,1,1,3,2005,4,6,0.333,1,1,0,11
116.119651,39.934504,8/11/16,28,272,24875,109.35,2,1,1,1,4,2005,4,6,0.667,1,1,0,12
116.16963,39.760938,12/11/16,41,293,33414,87.69,2,2,1,1,3,2012,4,6,0.333,1,0,0,5
116.35335,39.875618,6/26/16,23,513.9,49523,103.77,3,2,1,2,1,2001,3,6,0.25,1,1,0,2
116.427853,39.966824,8/31/16,55,453.9,74914,60.59,2,1,1,1,4,1988,3,2,0.5,0,0,1,1
116.378758,40.022927,7/31/16,40,930,78814,118,3,2,1,2,3,2004,1,6,0.667,1,1,1,7
116.505503,39.906184,8/11/16,44,360,55488,64.88,1,1,1,1,3,2009,4,6,0.5,1,0,1,7
116.499234,39.919387,8/14/16,13,930,47127,197.34,3,2,1,2,4,2002,4,6,0.5,1,0,1,7
116.220503,39.98275,8/5/16,15,410,44087,93,2,1,1,1,4,2009,1,2,0.5,0,0,0,8
116.588913,39.922146,7/18/16,8,410,32284,127,3,1,1,2,4,2000,4,4,0.5,0,1,0,7
116.512916,39.966511,7/22/16,34,400,45548,87.82,2,1,1,1,1,2008,4,6,0.286,1,1,0,7
116.432862,39.948968,7/17/16,32,643.5,77029,83.54,2,1,1,1,4,2003,4,6,1.333,1,1,1,1
116.220283,40.043636,6/24/16,21,410,42919,95.53,3,1,1,1,3,2010,4,6,0.25,1,0,0,8
116.654682,40.125799,6/18/16,13,267,35337,75.56,2,1,1,1,4,2008,4,6,0.333,1,1,0,13
116.435763,39.798071,6/24/16,8,400,33334,120,3,2,1,1,3,2010,3,6,0.4,1,0,0,2
116.414359,39.924443,7/15/16,27,492,80170,61.37,2,1,1,1,4,1989,4,2,0.5,0,0,1,1
116.332045,40.081334,7/14/16,39,291,31662,91.91,3,1,1,1,4,1996,3,2,0.5,0,0,1,6
116.514383,39.94066,7/26/16,40,493,46075,107,3,1,1,1,4,2005,4,6,0.5,0,0,0,7
116.332045,40.081334,7/31/16,17,257,38682,66.44,2,1,1,1,4,1995,4,2,0.5,0,0,1,6
116.431552,40.082903,6/27/16,14,284,33960,83.63,2,1,1,1,3,2005,4,6,0.333,1,1,0,6
116.365562,39.982896,8/6/16,20,310,73810,42,1,1,1,1,4,1992,3,6,0.118,1,1,1,8
116.433989,39.973135,8/27/16,183,240,65236,36.79,1,1,1,1,3,1979,3,6,0.375,1,1,1,7
116.373105,39.901209,9/11/16,24,920,90641,101.5,2,2,1,1,1,1999,3,6,0.125,1,1,1,10
116.501958,39.882586,8/9/16,29,400,46361,86.28,2,1,1,1,4,2004,4,6,0.2,1,0,1,7
116.420099,39.901616,7/24/16,32,417,78458,53.15,1,1,1,1,3,2002,3,6,0.25,0,1,1,1
116.451309,39.979002,7/25/16,12,900,95745,94,2,2,1,1,4,2010,4,6,0.4,1,1,1,7
116.345917,40.066018,7/24/16,19,310,36102,85.87,3,1,1,1,4,1993,3,2,0.5,0,1,1,6
116.511523,39.938707,6/29/16,35,370,36429,101.57,2,2,1,1,1,Î´Öª,4,6,0.2,1,1,0,7
116.51152,39.901436,6/27/16,27,236,45082,52.35,1,0,1,1,3,2007,1,6,0.333,1,1,1,7
116.329598,39.682354,6/30/16,19,233,31718,73.46,2,1,1,1,4,2014,4,6,0.5,1,0,1,4
116.460643,39.806976,6/23/16,17,200,32259,62,1,1,1,1,4,2001,3,2,0.5,0,0,0,4
116.43868,39.941436,9/28/16,65,550,58511,94,1,1,1,1,1,2001,3,6,0.667,1,1,1,1
116.332577,39.760321,8/23/16,19,395,54259,72.8,2,1,1,1,4,2013,4,6,0.5,1,0,1,4
116.450853,39.911975,7/15/16,0,488,61773,79,1,1,1,1,1,2007,4,6,0.273,1,0,1,7
116.475515,40.008231,8/8/16,15,528,34065,155,3,2,1,2,3,2004,3,6,0.429,1,1,1,7
116.288983,39.964722,6/25/16,6,530,86348,61.38,1,1,1,1,1,2007,4,6,0.167,1,0,0,8
116.450853,39.911975,7/31/16,5,300,66667,45,1,0,1,1,1,2007,4,6,0.273,1,0,1,7
116.411858,39.869364,7/1/16,84,345,57500,60,2,1,1,1,3,2009,4,6,0.2,1,1,1,1
116.450853,39.911975,7/31/16,9,300,65978,45.47,1,0,1,1,1,2007,4,6,0.273,1,0,1,7
116.612342,39.935122,8/15/16,220,320,35871,89.21,3,1,1,1,1,2010,4,6,0.333,1,1,1,7
116.441781,39.991956,7/19/16,91,436.5,67424,64.74,2,1,1,1,4,1994,3,2,0.333,0,1,0,7
116.440442,39.919755,6/28/16,22,358,48190,74.29,1,0,0,0,1,2008,4,6,0.818,1,1,1,1
116.450853,39.911975,8/10/16,10,300,66667,45,1,0,1,1,1,2007,4,6,0.273,1,0,1,7
116.479295,39.997662,12/5/16,50,400,47170,84.8,2,1,1,1,1,2008,4,6,0.278,1,0,1,7
116.450853,39.911975,8/31/16,2,310,68177,45.47,1,0,1,1,1,2007,4,6,0.273,1,0,1,7
116.450853,39.911975,7/28/16,2,486,61512,79.01,1,1,1,1,1,2007,4,6,0.273,1,0,1,7
116.445785,40.077726,7/22/16,24,280,35479,78.92,2,1,1,1,4,2002,1,2,0.5,0,1,0,6
116.462122,39.923796,8/30/16,31,648,77932,83.15,1,0,1,1,1,2008,4,6,0.182,1,0,1,7
116.36465,39.980549,8/28/16,41,370,67866,54.52,1,1,1,1,3,1996,4,6,0.5,1,1,1,8
116.398934,39.870456,6/29/16,21,288,44308,65,2,1,1,1,4,1983,3,4,0.5,0,1,1,1
116.450853,39.911975,8/22/16,2,630,57325,109.9,1,0,1,1,1,2007,4,6,0.273,1,0,1,7
116.36465,39.980549,8/23/16,31,560,68210,82.1,2,1,1,1,3,1996,4,6,0.5,1,1,1,8
116.450853,39.911975,6/16/16,3,599,60837,98.46,1,1,1,1,1,2007,4,6,0.273,1,0,1,7
116.312131,39.970749,7/28/16,12,384,91999,41.74,1,1,1,1,4,1993,3,2,0.036,0,1,0,8
116.367845,39.935365,7/29/16,86,1730,105046,164.69,3,2,1,2,3,2007,4,6,0.5,1,0,1,10
116.441545,40.031408,7/22/16,28,800,67671,118.22,3,2,1,2,4,2013,4,6,0.667,1,0,0,7
116.450853,39.911975,9/29/16,20,560,70878,79.01,1,1,1,1,1,2007,4,6,0.273,1,0,1,7
116.345204,39.833793,7/18/16,23,290,31869,91,2,1,1,1,4,2002,1,4,0.5,0,1,0,2
116.450853,39.911975,7/31/16,7,335,73675,45.47,1,0,1,1,1,2007,4,6,0.273,1,0,1,7
116.450853,39.911975,8/27/16,22,335,73675,45.47,1,0,1,1,1,2007,4,6,0.273,1,0,1,7
116.450853,39.911975,8/24/16,16,335,73675,45.47,1,0,1,1,1,2007,4,6,0.273,1,0,1,7
116.450853,39.911975,8/24/16,5,335,73675,45.47,1,0,1,1,1,2009,4,6,0.273,1,0,1,7
116.450853,39.911975,8/23/16,13,335,73675,45.47,1,0,1,1,1,2009,4,6,0.273,1,0,1,7
116.174718,39.774367,12/27/16,29,415,29261,141.83,3,2,1,2,3,2004,1,6,0.5,0,1,0,5
116.450853,39.911975,8/26/16,5,530,67081,79.01,1,1,1,1,1,2007,4,6,0.273,1,0,1,7
116.450853,39.911975,7/18/16,0,606,61548,98.46,1,1,1,1,1,2007,1,6,0.273,1,0,1,7
116.450853,39.911975,9/8/16,2,630,57325,109.9,1,1,1,1,1,2007,1,6,0.273,1,0,1,7
116.450853,39.911975,7/31/16,0,560,56876,98.46,1,1,1,1,1,2007,4,6,0.273,1,0,1,7
116.324898,39.891441,8/9/16,40,388,50614,76.66,3,1,1,1,4,1990,4,2,0.333,0,1,1,2
116.487627,39.885395,6/20/16,18,355,48631,73,2,1,1,1,4,2007,4,6,0.25,0,0,1,7
116.458792,39.845158,7/22/16,22,485,47821,101.42,3,1,1,1,4,2011,3,6,0.5,1,1,0,7
116.484121,39.925196,7/26/16,19,270,48675,55.47,2,1,1,1,4,1977,4,6,0.333,0,1,1,7
116.147926,39.730421,7/27/16,18,174.5,18968,92,2,1,1,1,1,2006,3,6,0.2,1,1,1,5
116.416675,40.011321,6/16/16,9,1390,60699,229,4,2,1,3,1,2004,4,6,0.4,1,1,1,7
116.512916,39.966511,6/20/16,52,457,50220,91,2,2,1,1,4,2008,4,6,0.5,1,1,0,7
116.271746,40.05804,7/6/16,7,542,71316,76,2,1,1,1,4,2004,4,2,0.333,0,0,1,8
116.519101,39.906194,7/27/16,26,420,40284,104.26,2,1,1,1,3,2006,4,6,1,1,1,0,7
116.416156,40.082585,6/22/16,113,365,22382,163.08,3,2,1,2,1,2003,4,2,0.375,1,1,1,6
116.376661,40.039649,7/28/16,38,545,60691,89.8,2,1,1,1,4,2005,3,6,0.25,1,1,0,8
116.421317,39.984036,8/7/16,115,258,64500,40,1,1,1,1,4,1987,4,2,0.5,0,1,1,7
116.332651,40.072033,7/31/16,33,275,40442,68,2,1,1,1,4,2003,4,2,0.25,1,1,0,6
116.659929,39.908429,8/17/16,87,175.6,46456,37.8,1,0,1,1,4,1975,3,2,0.25,0,1,0,11
116.340299,39.929294,8/9/16,18,390,72898,53.5,2,1,1,1,4,1989,4,4,0.333,0,0,1,8
116.388124,39.907788,11/24/16,64,760,104799,72.52,2,1,1,1,4,2004,3,6,0.25,0,1,1,10
116.362306,40.035119,7/29/16,28,407,47332,85.99,2,1,1,2,4,1999,3,6,1,1,1,0,8
116.439326,39.821816,6/29/16,54,210,34734,60.46,1,1,1,1,4,2007,3,6,0.5,0,1,0,4
116.433425,40.01024,6/24/16,11,1050,53332,196.88,6,1,1,3,1,2003,3,6,0.375,1,1,1,7
116.585426,39.911902,6/18/16,35,215,28667,75,2,1,1,1,1,2010,4,6,0.2,1,0,1,7
116.382561,39.862204,7/13/16,15,320.5,42339,75.7,2,1,1,1,1,2002,3,6,0.25,1,0,1,2
116.512916,39.864254,6/24/16,10,312,34024,91.7,2,2,1,1,1,2009,3,6,0.375,1,1,0,7
116.38793,40.004046,6/28/16,27,458,73824,62.04,2,1,1,1,4,1997,4,2,0.25,0,0,0,7
116.454135,39.850772,6/19/16,19,129,34847,37.02,1,0,0,0,1,2011,4,6,0.192,1,0,1,7
116.518451,39.92401,7/27/16,17,271.5,45250,60,1,1,1,1,1,2003,3,6,0.333,1,1,0,7
116.375246,40.044621,7/28/16,40,300,47947,62.57,1,1,1,1,4,2004,4,2,0.333,0,1,0,8
116.498241,39.971858,6/22/16,16,215,32576,66,1,0,1,1,3,2006,4,6,0.125,1,0,1,7
116.446448,39.948327,7/18/16,48,290,62206,46.62,1,1,1,1,3,1990,3,6,0.182,1,1,1,1
116.337135,40.044991,6/27/16,37,429,50059,85.7,2,1,1,1,3,2003,4,6,0.333,1,0,0,8
116.375246,40.044621,8/16/16,35,330,59794,55.19,1,1,1,1,4,2003,4,2,0.333,0,1,0,8
116.413838,39.895714,6/18/16,7,270,62486,43.21,1,0,1,1,3,2000,1,6,0.2,0,1,1,1
116.309431,39.842691,6/27/16,7,868,42692,203.32,3,2,1,2,1,2005,4,6,1,1,1,1,2
116.214924,39.927902,7/26/16,14,393,42259,93,2,2,1,1,3,2007,4,6,0.333,1,1,0,8
116.340633,39.891697,8/6/16,52,490,69161,70.85,3,1,1,1,4,1988,3,2,0.167,0,1,1,10
116.413046,40.056407,7/31/16,147,253.5,40200,63.06,2,1,1,1,4,1998,1,2,0.167,0,1,0,6
116.352882,40.05023,7/3/16,18,685,59052,116,3,2,1,2,4,2007,4,6,0.667,1,1,1,8
116.629641,39.911449,7/14/16,30,383,30565,125.31,3,2,1,2,1,2002,4,6,0.25,1,1,1,11
116.31531,39.865675,6/23/16,11,360,37995,94.75,2,1,1,1,3,2001,2,6,0.333,0,1,1,2
116.472064,39.88768,12/12/16,166,305,60206,50.66,1,1,1,1,3,1997,3,6,0.667,1,1,1,7
116.376524,39.885035,7/20/16,8,410,75884,54.03,2,1,1,1,4,1990,3,2,0.5,0,1,1,10
116.347563,39.729069,7/4/16,10,160,27802,57.55,2,1,1,1,4,1991,4,2,0.333,0,0,1,4
116.334749,39.992953,8/28/16,27,568,94825,59.9,2,1,1,1,4,1992,4,2,0.333,0,1,0,8
116.683117,40.127185,8/30/16,36,660,28578,230.95,4,4,1,3,4,2004,4,2,0.5,1,0,0,13
116.225476,40.226443,8/24/16,48,221,25114,88,2,1,1,1,4,Î´Öª,3,4,0.5,0,1,1,6
116.176213,39.942157,7/28/16,26,215,30406,70.71,2,1,1,1,4,1997,4,2,0.5,0,0,0,9
116.343862,40.074863,7/7/16,31,330,37932,87,3,1,1,1,4,2004,4,6,0.5,0,1,1,6
116.472064,39.88768,8/28/16,50,426,40649,104.8,3,1,1,2,4,1998,3,6,0.5,0,1,1,7
116.389698,39.893249,7/28/16,22,406.5,98023,41.47,1,1,1,1,4,1986,3,2,0.333,0,1,1,10
116.69007,39.870642,8/15/16,29,277,41406,66.9,1,1,1,1,4,2010,4,6,0.25,1,1,0,11
116.640545,39.911057,7/27/16,22,285,43847,65,1,1,1,1,3,2009,4,6,0.667,1,0,1,11
116.498756,39.807081,7/21/16,23,305,29327,104,2,1,1,1,3,2000,4,2,0.5,1,0,1,3
116.337135,40.044991,6/16/16,137,618,48388,127.72,3,2,1,2,3,2003,3,6,0.5,1,1,0,8
116.532922,39.920701,8/19/16,17,405,34209,118.39,2,1,1,1,1,1997,3,6,0.333,1,0,1,7
116.36465,39.980549,9/8/16,13,440,73678,59.72,1,1,1,1,1,2000,4,6,0.25,1,0,1,8
116.432802,40.043409,6/27/16,20,468,54419,86,2,2,1,1,4,2012,2,6,0.5,1,0,0,7
116.655445,40.137574,7/27/16,6,183,33609,54.45,1,1,1,1,4,1988,3,2,0.5,0,1,1,13
116.359122,39.851219,6/30/16,155,335,42086,79.6,2,1,1,1,4,2003,3,6,2,1,1,1,2
116.363332,40.088118,8/30/16,16,398,49875,79.8,3,2,1,2,4,1998,3,2,0.5,0,0,1,6
116.48114,39.916389,7/31/16,18,1300,65713,197.83,3,2,1,2,3,2004,4,6,1,1,1,1,7
116.605035,40.051164,7/30/16,34,148,22090,67,2,1,1,1,4,1994,3,2,0.5,0,0,0,7
116.455383,39.88502,6/27/16,18,548,53642,102.16,3,1,1,1,1,2002,3,6,0.333,1,1,0,7
116.487808,39.889853,7/6/16,72,253,41937,60.33,2,1,1,1,1,1996,4,6,0.2,1,1,0,7
116.373416,39.916216,7/31/16,12,778,119143,65.3,2,1,1,1,1,1990,3,2,0.25,1,1,1,10
116.351659,39.935714,6/30/16,43,489,83733,58.4,2,1,1,1,4,1981,3,2,0.5,0,1,1,10
116.509448,39.874885,6/29/16,7,735,50000,147,3,2,1,2,3,2015,2,6,1,1,0,1,7
116.446167,39.969777,7/15/16,12,340,53637,63.39,2,1,1,1,1,1988,3,6,0.25,1,1,1,7
116.529466,39.928033,7/22/16,21,1096,58298,188,3,2,1,2,3,2008,4,6,1,1,1,1,7
116.669984,40.190146,7/15/16,33,348,29244,119,3,2,1,2,4,2013,4,6,0.667,1,0,0,13
116.433392,39.813832,6/20/16,49,193,27714,69.64,2,1,1,1,4,1997,3,2,0.5,0,0,0,2
116.347797,39.976432,3/1/17,55,2135,104412,204.48,4,3,1,3,1,2001,4,6,0.286,1,1,1,8
116.455671,39.905762,7/30/16,32,498,51903,95.95,2,1,1,1,4,1998,3,2,0.5,0,0,1,7
116.467726,40.005504,7/18/16,80,349,50580,69,2,1,1,1,4,2000,3,2,0.5,0,1,1,7
116.530268,39.931226,7/28/16,86,330,37719,87.49,2,1,1,1,1,2001,4,6,0.2,1,1,1,7
116.352899,39.889225,8/2/16,172,538,55539,96.87,3,2,1,1,3,1998,3,6,0.182,1,1,0,10
116.373416,39.916216,6/30/16,1,800,122138,65.5,2,1,1,1,1,1990,3,2,0.25,1,1,1,10
116.257014,40.054948,8/2/16,39,775,67392,115,2,2,1,2,4,2008,3,6,0.5,1,0,1,8
116.512916,39.966511,7/28/16,58,365,45625,80,2,1,1,1,1,2005,4,6,0.3,1,1,0,7
116.472064,39.88768,9/6/16,136,237,56835,41.7,1,1,1,1,4,1985,3,2,0.333,0,1,1,7
116.190634,39.768886,9/6/16,8,305,33954,89.83,3,1,1,1,4,2012,3,6,0.5,1,0,1,5
116.458952,39.939635,8/15/16,8,444,61667,72,2,1,1,1,4,1975,4,4,0.25,0,1,1,7
116.36864,39.854969,7/18/16,161,389,35506,109.56,3,1,1,1,1,1998,1,6,0.25,1,1,1,2
116.491429,39.923869,11/25/16,19,1295,77722,166.62,3,2,1,1,4,2007,4,6,1,1,0,1,7
116.399539,39.88636,6/30/16,11,473,80731,58.59,2,0,1,1,4,1985,3,4,0.25,0,1,0,10
116.513625,39.931024,6/20/16,10,415,40020,103.7,3,1,1,1,1,1999,1,6,0.375,1,1,1,7
116.640545,39.911057,8/31/16,78,510,42500,120,3,2,1,2,3,2009,4,6,0.5,1,1,1,11
116.503568,39.916109,9/18/16,1,942,68760,137,3,2,1,1,1,2009,4,6,0.4,1,1,1,7
116.371249,39.941392,8/19/16,23,410,90309,45.4,1,1,1,1,4,1987,4,2,0.5,0,0,1,10
116.404579,39.978491,8/24/16,43,228,59129,38.56,1,1,1,1,1,1987,3,6,0.286,1,0,1,7
116.334886,39.904538,6/27/16,19,493,64504,76.43,2,1,1,1,1,2003,3,6,0.25,1,0,1,8
116.481564,39.933347,6/23/16,8,214.5,55000,39,1,1,1,1,4,1982,4,2,0.25,0,0,1,7
116.425304,40.112553,6/20/16,6,281.3,29926,94,2,2,1,1,4,2004,1,2,0.5,0,1,0,6
116.450853,39.911975,9/22/16,23,630,60572,104.01,1,1,1,1,1,2009,4,6,0.333,1,0,1,7
116.415343,40.075533,7/6/16,24,287,31302,91.69,2,2,1,1,4,2000,1,2,0.5,0,1,1,6
116.333347,39.904872,6/20/16,27,234.5,56643,41.4,1,1,1,1,4,1989,3,2,0.333,0,0,1,8
116.310205,39.987486,6/15/16,30,428,73794,58,1,0,1,1,3,2004,4,6,0.161,1,1,1,8
116.476665,39.996957,8/14/16,29,258,64500,40,1,1,1,1,4,1985,4,2,0.333,0,1,1,7
116.424963,39.843467,8/20/16,26,850,50993,166.69,3,2,1,2,4,2009,4,6,0.5,1,0,0,2
116.31681,39.768231,8/7/16,43,239.5,50958,47,2,1,1,2,1,2013,1,6,0.2,1,0,0,4
116.419162,40.031546,7/21/16,24,490,57941,84.57,2,1,1,1,4,2006,4,6,0.4,1,1,1,7
116.443144,39.788087,7/17/16,11,280,29807,93.94,2,1,1,1,4,2002,4,2,0.5,0,1,0,4
116.269851,39.897262,9/6/16,100,240,45241,53.05,2,1,1,1,4,1994,3,2,0.167,0,0,0,2
116.352299,40.062427,8/29/16,29,388,75194,51.6,1,1,1,1,4,1995,4,2,0.25,0,1,1,8
116.416543,39.869811,7/30/16,79,266,63049,42.19,1,0,1,1,3,2005,4,6,0.25,1,0,1,1
116.640545,39.911057,7/25/16,74,600,38710,155,3,2,1,2,3,2009,4,6,0.667,1,1,1,11
116.488479,39.993976,6/27/16,3,848.5,53901,157.42,3,2,1,2,3,2006,4,6,0.667,1,1,1,7
116.332045,40.081334,6/25/16,60,288,35929,80.16,2,1,1,1,4,1996,3,2,0.5,0,1,1,6
116.374708,39.854229,8/18/16,59,247,40137,61.54,2,1,1,1,4,1998,3,2,0.5,0,1,1,2
116.229771,39.908514,9/12/16,18,220,44000,50,1,0,1,1,3,1996,1,6,0.667,1,1,0,9
116.34422,40.039318,6/19/16,14,262,52192,50.2,1,1,1,1,4,1998,4,2,0.25,0,1,0,8
116.521774,39.94004,7/13/16,1,236,51305,46,1,1,1,1,3,2007,3,6,0.333,1,1,0,7
116.416542,39.978153,7/8/16,29,247,54526,45.3,1,1,1,1,4,1992,4,2,0.333,0,0,1,7
116.320535,39.890098,8/4/16,27,306,50164,61,2,1,1,1,1,1993,3,6,0.25,1,1,1,2
116.172299,39.931943,6/25/16,5,349,35189,99.18,2,1,1,1,1,2003,4,6,0.375,1,1,1,9
116.154608,39.726495,7/25/16,10,166.5,23451,71,1,1,1,1,4,2011,3,6,0.25,1,0,0,5
116.476467,39.888742,6/29/16,27,242.5,45747,53.01,2,1,1,1,4,1991,4,4,0.333,0,1,1,7
116.372841,40.080111,6/27/16,15,279,33901,82.3,3,1,1,1,4,1995,3,2,0.2,0,1,1,6
116.688527,39.899168,7/7/16,19,178,35276,50.46,1,1,1,1,4,1992,3,2,0.5,0,1,0,11
116.390339,39.979085,9/7/16,18,950,51004,186.26,3,2,1,2,1,1999,3,6,0.5,1,0,1,7
116.458721,39.817347,7/28/16,35,549,33237,165.18,3,2,1,2,3,2002,4,2,0.5,1,1,0,4
116.322343,39.856246,7/25/16,26,255,35246,72.35,2,1,1,1,4,2001,3,2,0.25,0,1,1,2
116.429195,40.069019,8/5/16,41,300,21879,137.12,3,2,1,2,4,2000,3,2,0.5,0,1,0,6
116.603501,39.919667,7/3/16,241,280,34992,80.02,2,1,1,1,1,2000,4,6,0.25,1,1,1,7
116.438986,39.853197,6/27/16,45,306,31446,97.31,2,1,1,1,3,2004,4,6,0.3,1,1,1,2
116.432835,39.957774,7/26/16,9,855,69592,122.86,2,1,1,2,3,2003,4,6,0.3,1,0,1,1
116.599468,39.935619,6/23/16,15,433.5,43788,99,2,2,1,1,4,2004,4,6,0.5,0,1,1,7
116.338397,39.760335,7/5/16,9,381.8,42399,90.05,2,2,1,1,3,2015,4,6,0.5,1,0,1,4
116.475407,39.852043,7/24/16,53,211,36986,57.05,1,1,1,1,4,2005,4,2,0.5,0,1,0,7
116.458721,39.817347,6/20/16,57,175,41255,42.42,2,1,1,1,4,2003,4,2,0.014,0,1,0,4
116.636774,39.918867,6/27/16,10,203,27900,72.76,2,1,1,1,4,1996,3,2,0.5,0,1,0,11
116.454135,39.850772,6/30/16,17,158,33732,46.84,1,1,1,1,1,2011,1,6,0.192,1,0,1,7
116.494382,39.919565,6/17/16,3,822,46180,178,3,2,1,2,1,2005,3,6,0.375,1,0,0,7
116.333347,39.904872,8/30/16,50,378,59155,63.9,3,0,1,1,4,1980,3,2,0.5,0,1,1,8
116.154608,39.726495,7/22/16,20,205,22778,90,2,1,1,1,4,2008,4,6,0.25,1,0,1,5
